Homolog, Bit Score
1, 387
1, 0
1, 327
1, 381
1, 345
1, 250
1, 329
1, 0
1, 625
1, 624
1, 444
1, 328
1, 253
1, 0
1, 0
1, 0
1, 0
1, 0
1, 832
1, 455
1, 285
1, 417
1, 382
1, 286
1, 357
1, 335
1, 432
1, 194
1, 289
1, 377
1, 369
1, 292
1, 748
1, 375
1, 288
1, 268
1, 591
1, 291
1, 289
1, 622
1, 323
1, 376
1, 611
1, 315
1, 372
1, 769
1, 302
1, 317
1, 376
1, 233
1, 112
1, 109
1, 111
1, 103
1, 163
1, 106
1, 100
1, 86
1, 78
1, 79
1, 103
1, 81
1, 84
1, 113
1, 116
1, 115
1, 80
1, 90
1, 109
1, 114
1, 94
1, 88
1, 113
1, 84
1, 79
1, 112
1, 96
1, 109
1, 83
1, 0
1, 0
1, 0
1, 0
1, 171
1, 0
1, 0
1, 282
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 767
1, 639
1, 623
1, 1470
1, 1272
1, 641
1, 627
1, 428
1, 0
1, 479
1, 0
1, 0
1, 0
1, 169
1, 753
1, 0
1, 0
1, 0
1, 957
1, 903
1, 903
1, 1240
1, 1184
1, 947
1, 435
1, 984
1, 963
1, 977
1, 960
1, 972
1, 980
1, 973
1, 917
1, 869
1, 863
1, 982
1, 970
1, 917
1, 527
1, 1152
1, 1138
1, 1154
1, 1110
1, 1158
1, 1147
1, 1143
1, 1064
1, 1335
1, 912
1, 905
1, 869
1, 424
1, 873
1, 895
1, 876
1, 849
1, 880
1, 869
1, 886
1, 848
1, 907
1, 910
1, 867
1, 418
1, 868
1, 889
1, 871
1, 851
1, 872
1, 867
1, 882
1, 853
1, 1235
1, 972
1, 439
1, 1013
1, 988
1, 1010
1, 973
1, 995
1, 1009
1, 992
1, 949
1, 981
1, 441
1, 1007
1, 990
1, 1004
1, 977
1, 995
1, 1003
1, 991
1, 940
1, 399
1, 923
1, 924
1, 932
1, 919
1, 933
1, 931
1, 934
1, 902
1, 653
1, 558
1, 606
1, 548
1, 568
1, 643
1, 564
1, 468
1, 1256
1, 1389
1, 1255
1, 1269
1, 1434
1, 1269
1, 1082
1, 1261
1, 1201
1, 1298
1, 1251
1, 1367
1, 1072
1, 1251
1, 1268
1, 1375
1, 1262
1, 1082
1, 1225
1, 1249
1, 1218
1, 1056
1, 1260
1, 1320
1, 1087
1, 1262
1, 1075
1, 1085
1, 0
1, 0
1, 0
1, 287
1, 269
1, 465
1, 595
1, 253
1, 269
1, 372
1, 261
1, 0
1, 119
1, 193
1, 186
1, 175
1, 188
1, 197
1, 216
1, 205
1, 184
1, 188
1, 195
1, 163
1, 211
1, 212
1, 197
1, 191
1, 191
1, 391
1, 394
1, 470
1, 377
1, 354
1, 391
1, 377
1, 403
1, 347
1, 379
1, 0
1, 0
1, 0
1, 0
1, 0
1, 331
1, 215
1, 199
1, 188
1, 208
1, 192
1, 199
1, 169
1, 189
1, 285
1, 213
1, 210
1, 153
1, 0
1, 197
1, 0
1, 252
1, 243
1, 132
1, 228
1, 205
1, 140
1, 367
1, 0
1, 256
1, 206
1, 0
1, 148
1, 265
1, 235
1, 0
1, 0
1, 0
1, 527
1, 291
1, 0
1, 0
1, 467
1, 201
1, 130
1, 133
1, 0
1, 0
1, 101
1, 0
1, 197
1, 225
1, 205
1, 0
1, 89
1, 0
1, 418
1, 242
1, 167
1, 0
1, 170
1, 189
1, 185
1, 131
1, 208
1, 230
1, 227
1, 0
1, 122
1, 122
1, 216
1, 210
1, 342
1, 337
1, 315
1, 318
1, 748
1, 407
1, 434
1, 451
1, 438
1, 402
1, 431
1, 493
1, 418
1, 406
1, 434
1, 451
1, 434
1, 398
1, 424
1, 488
1, 426
1, 465
1, 469
1, 654
1, 447
1, 537
1, 442
1, 798
1, 638
1, 493
1, 464
1, 494
1, 456
1, 492
1, 503
1, 475
1, 493
1, 457
1, 507
1, 479
1, 580
1, 467
1, 693
1, 478
1, 396
1, 453
1, 436
1, 588
1, 470
1, 0
1, 475
1, 995
1, 304
1, 284
1, 305
1, 278
1, 259
1, 290
1, 258
1, 597
1, 942
1, 604
1, 920
1, 559
1, 571
1, 555
1, 577
1, 827
1, 765
1, 828
1, 906
1, 1077
1, 905
1, 374
1, 490
1, 314
1, 337
1, 253
1, 306
1, 0
1, 0
1, 183
1, 161
1, 0
1, 0
1, 476
1, 404
1, 783
1, 475
1, 571
1, 491
1, 234
1, 502
1, 517
1, 592
1, 411
1, 478
1, 411
1, 471
1, 469
1, 242
1, 565
1, 410
1, 548
1, 404
1, 341
1, 416
1, 398
1, 315
1, 399
1, 328
1, 419
1, 487
1, 582
1, 489
1, 235
1, 510
1, 528
1, 602
1, 474
1, 430
1, 219
1, 437
1, 446
1, 484
1, 498
1, 246
1, 503
1, 489
1, 580
1, 265
1, 451
1, 429
1, 507
1, 259
1, 236
1, 245
1, 456
1, 580
1, 500
1, 59
1, 158
1, 0
1, 0
1, 0
1, 148
1, 0
1, 0
1, 47
1, 0
1, 62
1, 0
1, 199
1, 0
1, 0
1, 76
1, 176
1, 0
1, 132
1, 153
1, 67
1, 56
1, 119
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 129
1, 0
1, 302
1, 0
1, 0
1, 294
1, 0
1, 261
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 136
1, 0
1, 0
1, 127
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 337
1, 0
1, 314
1, 0
1, 0
1, 472
1, 0
1, 0
1, 0
1, 0
1, 0
1, 316
1, 0
1, 231
1, 200
1, 242
1, 225
1, 321
1, 749
1, 302
1, 320
1, 360
1, 302
1, 330
1, 0
1, 220
1, 145
1, 231
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 255
1, 382
1, 0
1, 0
1, 0
1, 0
1, 91
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 256
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 215
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 216
1, 0
1, 0
1, 312
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 143
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 228
1, 226
1, 0
1, 0
1, 0
1, 0
1, 248
1, 0
1, 194
1, 0
1, 0
1, 163
1, 0
1, 0
1, 0
1, 621
1, 0
1, 0
1, 0
1, 0
1, 254
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 188
1, 0
1, 0
1, 211
1, 0
1, 0
1, 0
1, 0
1, 0
1, 250
1, 0
1, 0
1, 125
1, 0
1, 264
1, 0
1, 0
1, 0
1, 0
1, 0
1, 319
1, 311
1, 661
1, 243
1, 434
1, 1072
1, 348
1, 239
1, 245
1, 242
1, 429
1, 322
1, 352
1, 447
1, 0
1, 447
1, 265
1, 590
1, 445
1, 0
1, 0
1, 474
1, 464
1, 442
1, 296
1, 438
1, 449
1, 0
1, 444
1, 264
1, 445
1, 471
1, 0
1, 0
1, 471
1, 518
1, 486
1, 280
1, 419
1, 489
1, 0
1, 0
1, 0
1, 0
1, 0
1, 273
1, 0
1, 0
1, 0
